filename,SMILES
45927.png,CCOC(=O)C(C(=O)OCC)C(c1ccc(OC)cc1)N1CCN(C(c2ccc(OC)cc2)C(C(=O)OCC)C(=O)OCC)CC1
45928.png,COC(=O)[C@@H](C)Cl
45929.png,COC(=O)c1ccccc1/N=C/Cc1ccccc1
45930.png,Clc1ccc2nc(-c3c[nH]c4ccc(Br)cc34)ccc2c1
45931.png,CCCC(=O)NCCNC(=O)CCC
45932.png,COc1ccc(-c2sc(N=Cc3cccs3)c(C#N)c2C)cc1OC
45933.png,NCCCCCC1CCCCCN1
45934.png,Cl.NCCc1cc(O)c(O)cc1O
45935.png,O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O
45936.png,C=C(Cl)CN1C[C@@H](C)O[C@@H](OCC23C[C@@H]4[C@H](C)CC[C@H]4C4(C=O)CC2C=C(C(C)C)[C@@]34C(=O)O)[C@H](F)C1
45937.png,COc1ccc(C[C@H]2COC(=O)[C@@H]2Cc2ccc(OC)c(O)c2)cc1O
45938.png,Cc1cccc(C)c1NC(=O)N=C1CCCN1C
45939.png,O=c1c2cc3c(cc2c2cccc4ccn1c42)OCO3
45940.png,[Ca+2].[Ca+2].[Ca+2].[P-3].[P-3]
45941.png,CC=C1OCC2(CO1)COC(=CC)OC2
45942.png,Cc1ccc2ccc(C)c(-c3c(C)ccc4ccc(C)cc34)c2c1
45943.png,CCN[C@@H]1C[C@H](N)C(O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O
45944.png,O=C1Nc2ccc(F)cc2C(C#Cc2cccnc2)(C(F)(F)F)O1
45945.png,Clc1ccc(Cl)c2[s+]snc12.[Cl-]
45946.png,Oc1ccc2c(c1)Nc1ccccc1C(N1CCNCC1)=N2
45947.png,C[N+]1(C)CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@@H]1C5
45948.png,O=S(=O)(O)c1ccc2c(c1)NN(c1ccc(C=Cc3ccc(NNc4ccc(C=Cc5ccc(-n6nc7ccc(S(=O)(=O)O)cc7n6)cc5S(=O)(=O)O)c(S(=O)(=O)O)c4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c1)N2
45949.png,COc1cc(CC2NC(=O)CN(C)C2=O)c(OC)c(C)c1OC
45950.png,C=C1C(=O)C(CCC)=C(CC)C1O
45951.png,N#CC(c1cc2c(cc1Br)OCO2)N1CCOCC1
45952.png,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(F)=C4C=C(Cl)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
45953.png,CC(C)(C)C1CCP(=O)(c2ccccc2)CC1
45954.png,CCCN(CCC)C(=O)Cc1ccccc1
45955.png,CCCCCCCCC(=O)CCCCC(=O)O
45956.png,CNc1ccc(-c2nc3cc(C)ccc3o2)cc1
45957.png,CC(C)CCCCCC(=O)OOC(=O)CCCCCC(C)C
45958.png,CC(C)NC(=O)OCc1ccncc1
45959.png,F[Si]1(c2cccc(Br)c2)c2ccccc2-c2ccccc21
45960.png,O=[N+]([O-])c1ccc(CCOP(=O)(O)CCCCCCl)cc1
45961.png,NNC(=O)CCC(=O)NN
45962.png,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H]2[C@@H](C)[C@H](O)C[C@H]12
45963.png,CC1Cc2c(Cl)cc(C(=O)N[C@@H](CC(N)=O)C(=O)O)cc2C(=O)O1
45964.png,N#CCc1ccc2c(c1)OCO2
45965.png,CCCCC(=O)NN=Cc1ccc(Cl)cc1
45966.png,CN(C)CC(=O)c1ccc2c(ccc3ccccc32)c1
45967.png,CCB1OC2OC3C4OB(CC)OC4OC3C2O1
45968.png,CCCCc1ccc2nccc(NN)c2c1
45969.png,C(=Cc1ccccc1)/C=N/c1ccc(SSc2ccc(/N=C/C=Cc3ccccc3)cc2)cc1
45970.png,O=S(=O)(Nc1ccc(O)c(Cl)c1)c1ccccc1
45971.png,NCCOC(c1ccc(F)cc1)c1ccc(Cl)cc1
45972.png,C=CC(=O)OCCN1CC1
45973.png,Cc1nnc(NS(=O)(=O)c2ccc(/N=N/c3cc(/N=N/c4ccccc4)c(N)nc3N)cc2)s1
45974.png,OC1CCCCCC12CCCCC2
45975.png,COc1ccc(CCC(O)c2ccccc2)cc1
45976.png,Clc1cccc(Cl)c1Cl
45977.png,C=CCC1=C(C)C(OC(=O)C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1=O
45978.png,[N-]=[N+]=N[C@@H]1C[C@@H](CO)O[C@H]1n1cnc2c(N)ncnc21
45979.png,N[C@@H](Cc1ccccc1)[PH](=O)O
45980.png,Cl.Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1
45981.png,CCCCCCNCCO
45982.png,O=S(O)c1ccc2cc(O)c(S(=O)O)cc2c1
45983.png,O=C1C[C@@H](c2cc(O)ccc2O)Oc2cc(O[C@@H]3C[C@@H](O)[C@@H](O)[C@@H](CO)O3)cc(O)c21
45984.png,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1
45985.png,O=P(O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc3c(Cl)ncnc32)C[C@@H]1F
45986.png,COc1ccc2c(NCCNc3c4ccccc4nc4cc(OC)ccc34)c3ccccc3nc2c1
45987.png,CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC
45988.png,[O-][n+]1cccc2c3ccccc3ncc21
45989.png,Nc1cccc(Oc2cccc(N)c2S(N)(=O)=O)c1S(N)(=O)=O
45990.png,Br.[H]/N=C(\N)SCc1ccc2nsnc2c1
45991.png,CC(C)C(Cl)CCl
45992.png,Cc1csc(NC(=O)C2C3C=CC(C3)C2C(=O)O)n1
45993.png,O=S(=O)(O)OCNc1cc(F)cc(F)c1
45994.png,O=C(O)c1nc(-c2ccc(Cl)c(Cl)c2)nc2ccc(Cl)cc12
45995.png,[55Fe+3]
45996.png,CCC(C)CO[N+](=O)[O-]
45997.png,CC(=O)NC(C(=O)O)C(O)c1cnc[nH]1
45998.png,O=C(O)CC(O)(CC(=O)O)C(=O)O.[AlH3]
45999.png,CCCC=CCC=CCC=CCCCCCCC(=O)O
46000.png,CSC(=NN=C(C)c1ccccn1)NN=C(SC)N(C)c1ccccc1
46001.png,O=BCl
46002.png,O=CNN=Cc1ccc([N+](=O)[O-])cc1
46003.png,S=c1n(CN2CCCC2)nc(-c2[nH]c3ccc(Cl)cc3c2-c2ccccc2)n1-c1ccccc1
46004.png,CC(C)=NNc1c2ccccc2nc2ccccc12
46005.png,CC(CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl
46006.png,COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1OC.Cl
46007.png,COc1cccc(-c2n[nH]c(-c3cc(C)ccc3C)n2)c1
46008.png,C=C(C(=O)OC1CC2CCC(C1)N2C)c1cccc(Cl)c1
46009.png,CC(=O)Nc1cc(C)nc2c1nc1ccccn12
46010.png,CC1(C)OC2OC(C(COC(=O)c3ccccc3)OC(=O)c3ccccc3)C(F)C2O1
46011.png,C[Si](C)(C)c1ccc(CCN2CC2)s1
46012.png,Cc1ccc(S(=O)(=O)NN=C(c2ccccc2)c2cccs2)cc1
46013.png,Cn1c(=O)c2c(ncn2CC(O)C(Cc2ccccc2)N2CCNCC2)n(C)c1=O
46014.png,CN1CCCC1CO
46015.png,CCCCCC(O)C(C)C
46016.png,C[C@@H]1C[C@@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](OC3(C)O)[C@]2(C)C(=O)C=C[C@@H]12
46017.png,OCC1OC(n2cnc3c2NC=NC[C@H]3O)CC1O
46018.png,CSC([S-])=NN=Cc1ccccn1.CSC([S-])=NN=Cc1ccccn1.[Fe+2]
46019.png,CC(=O)N(C(C)=O)c1ccc2c3c(cccc13)CC2
46020.png,O=C(C=Cc1ccccc1)CC(c1ccccc1)C(CC(=O)C=Cc1ccccc1)c1ccccc1
46021.png,C=C1CC(C)(COc2ccc3ccc(=O)oc3c2)OC1=O
46022.png,O=C(COc1ccccc1C(=O)O)Nc1ccccc1
46023.png,Cc1cccc2c(=O)n([C@H](C)[C@](O)(Cn3cncn3)c3ccc(F)cc3F)cnc12
46024.png,CCOC(=O)C1(C(=O)O)CCCN(C(=O)OCc2ccccc2)C1Cc1ccc(OC)c(OC)c1
46025.png,CCOC(=O)NN=Cc1ccccc1OC
46026.png,O=S(=O)(O)c1ccc[n+]([O-])c1
46027.png,O=C(O)CC1CCCc2ccccc2C1CC(=O)O
46028.png,COC1=C2C(=O)OC(C)C(NC(=O)C(C)NC(C)=O)C2C(OC(C)=O)C=C1
46029.png,CCOC(=O)c1sc2nc(SC)nc(Nc3ccc4c(c3)OCCO4)c2c1N
46030.png,O=c1c2c3c(sc2nc2n1N=CN(c1ccc(F)cc1)C2)CCCC3
46031.png,Cc1nc2cc([N+](=O)[O-])ccc2s1
46032.png,Clc1ccccc1NC1=NCCN1
46033.png,O=C(O)COc1c(Cl)cc(/N=C/c2ccc(N3CCC4(CCCCC4)CC3)cc2)cc1Cl
46034.png,Cc1ccc(Nc2nc(NS(=O)(=O)c3cc(C)c(Cl)cc3S)n[nH]2)cc1
46035.png,OB(O)c1ccc(-c2ccccc2)cc1
46036.png,CN1C(=O)CCCC1=O
46037.png,Cc1cccc(NCc2ccccc2)n1
46038.png,COC(=O)C(C)NC(=O)C(NC(C)=O)C(C)C
46039.png,O=C(NCc1cnccn1)c1ccco1
46040.png,Cc1ccc(C2(O)c3ccccc3N=NN2C)cc1
46041.png,CCN1C[C@]2(COC)CC[C@H](O)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC
46042.png,O=C(O)c1cccc2c1OCO2
46043.png,CCOc1ccc(-n2c(C)nc3ccccc3c2=O)cc1
46044.png,COc1ccccc1C=Cc1cc(OC)c(OC)c(OC)c1
46045.png,Cc1cc(C)c(C#N)c(OCC2CCCO2)n1
46046.png,CCNc1cc(C(C)(C)CCl)c(Cl)nn1
46047.png,Nc1nc(CN2CCCC2)nc(N2CCCCC2)n1
46048.png,c1ccc2c(CC3NCCN3)cccc2c1
46049.png,Cc1nn(C(=O)CC(=O)Nc2ccccc2Cl)c(C)c1/N=N/c1ccccc1F
46050.png,CCC(C)SC(=O)C=C(C)C
46051.png,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1
46052.png,CC(=O)Oc1ccc2c(c1)OC(=Cc1ccc(O)cc1)C2=O
46053.png,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CC[C@@]4(C(=O)Nc5cc(OC)ccc54)[C@H]3C[C@H]12
46054.png,CC(=O)NC(=O)[C@H](C)N
46055.png,CCOP(=O)(OCC)N(CC)CC
46056.png,FC(F)C(F)(F)OC1CCCCC1
46057.png,CC(=O)NC1=N[C@@]2(C(C)=O)[C@H](CC(C)=C[C@H]2OC(C)=O)C(=O)N1
46058.png,N#CSCC(Cl)SC#N
46059.png,COc1ccc(C(NCCc2ccccc2)c2nccc3cc(OC)c(OC)cc23)cc1OC
46060.png,COC(=O)c1c(C)cc(OC(=O)c2c(C)c(Cl)c(O)c(Cl)c2O)cc1O
46061.png,Cc1cc(C)c2cc(N)c(Cl)nc2n1
46062.png,CC(C)[C@H](C)C=C[C@@H](C)C1CC[C@H]2[C@@]34C=C[C@]5(C[C@@H](O)CC[C@]5(C)[C@H]3CC[C@]12C)OO4
46063.png,CN1CCN=C(C(c2ccccc2)c2ccc(Cl)cc2)N1
46064.png,CCCCCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ncccc23)c(OC)c1
46065.png,COc1ccc(C(=O)ON=C2CCCCC2=Cc2ccccc2)cc1
46066.png,CCCCS(=O)(=O)C[N+](C)(CC)CC
46067.png,CCCCCCC1(C)OCC(CC)(CCCC)CO1
46068.png,O=C(O)CS.[H]N=C(N)N
46069.png,[170Er]
46070.png,O=Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21
46071.png,CCc1cc(NCCN2C(=O)c3ccccc3C2=O)c(=O)[nH]c1C
46072.png,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
46073.png,O=S(=O)(F)C1CC2c3ccccc3C1c1ccccc12
46074.png,C=C(C)C(=O)OCC[N+](C)(C)CC(C)O
46075.png,C=C1C(=O)OCC1C(=O)OCC
46076.png,CCN(CC)Cc1nc(-c2ccc(Cl)cc2)no1
46077.png,CCC1(SC#N)C(=O)N(C)C(=O)N(C)C1=O
46078.png,Cc1cn([C@@H]2C[C@H](CO)C[C@H]2O)c(=O)[nH]c1=O
46079.png,Clc1c(Cl)c(Cl)c2c(oc3c(Cl)cccc32)c1Cl
46080.png,OCC1O[C@@H]2O[C@@H]3C(CO)O[C@H](O[C@@H]4C(CO)O[C@H](O[C@@H]5C(CO)O[C@H](O[C@@H]6C(CO)O[C@H](O[C@@H]7C(CO)O[C@H](O[C@H]1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O
46081.png,Cc1cc2ccccc2c2ccc3c(O)cccc3c12
46082.png,O=[As](O)(O)c1cc(F)ccc1F
46083.png,COc1cc(C(=O)OC2N=C(c3ccccc3)c3cc(Cl)ccc3NC2=O)cc(OC)c1OC
46084.png,CCC1(N(CCO)C(=O)c2ccccc2CCC(O)Cc2ccc(Cl)cc2C(=O)N(CCO)C(C)(C)c2ccccc2)CCCC1
46085.png,CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)N[C@@H](Cc1ccc(O)cc1)[C@@H](O)[C@H](O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C
46086.png,CCC(C)Nc1ccccc1
46087.png,COc1ccc(C=CC(=O)NC(CO)(CO)CO)cc1
46088.png,C=C(COC(C)=O)C1CC=C(C)CC1
46089.png,Nc1nnn(-c2ccccc2)n1
46090.png,C=C[Si]1(C=C)CCCCC1.O=C1C=CC(=O)O1
46091.png,CCN(CC)Cc1cc([N+](=O)[O-])c2cccnc2c1O
46092.png,N#CCOc1ccc(C=CC(=O)c2ccc(Cl)cc2)cc1
46093.png,Fc1c(F)c(F)c(Br)c(F)c1F
46094.png,Brc1ccc(/N=C/c2cccs2)cc1
46095.png,C=C(C)C(=O)O.C=C(CC)C(=O)O.C=CC(=O)OCCCC
46096.png,CC(=O)c1ccc(OCc2ccccc2)cc1
46097.png,COc1ccccc1NC(=O)c1cc2ccccc2c(/N=N/c2ccc(C(N)=O)cc2)c1O
46098.png,Cc1cc(N)ccc1N(c1c(Cl)c(Cl)c(NS(=O)(=O)c2ccccc2)c(Cl)c1Cl)S(=O)(=O)c1ccccc1
46099.png,CN(C)c1ccc(N)c(NS(C)(=O)=O)c1
46100.png,COC(N)=C(C#N)/N=C/c1ccco1
46101.png,CCSC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
46102.png,CNCC1c2ccccc2CSc2ccccc21
46103.png,COP(=S)(OC)SCc1nnc(CC(C)C)o1
46104.png,COc1cccc2c1C(=O)c1c(C)c(C)c(C)c(C)c1-2
46105.png,C=CN1CCCC1=O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
46106.png,CCN(CC)CCNc1cccc2oc3ccc(OS(=O)(=O)c4ccc(C)cc4)cc3c(=O)c12
46107.png,CCCOC(=O)c1ccc(N2N=C(C)CCC2=O)cc1
46108.png,O=C(CNOCc1ccccc1)OCc1ccccc1
46109.png,CC(C)NC(C)C(C)NC(C)C
46110.png,Cc1ccc(C(C)C)cc1NC1=NCCO1
46111.png,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C
46112.png,Cc1ccccc1NC(=O)CC1C(=O)Nc2ccccc2S1=O
46113.png,CS(=O)(=O)C(C#N)S(C)(=O)=O
46114.png,CCCCCCCCc1ccc(OCCO)cc1
46115.png,Cc1ccc(S(=O)(=O)O)cc1.ClCCN(CCCl)c1ccc(C[n+]2ccc3ccccc3c2)cc1
46116.png,Cc1cc(/N=N/c2c(S(=O)(=O)O)cc3cc(N)ccc3c2O)c(C)cc1/N=N/c1cc(S(=O)(=O)O)ccc1S(=O)(=O)O.[Cu].[Cu]
46117.png,CN(C)c1ncnc2c1nnn2C1CCCC1
46118.png,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCC[NH2+]1.[Cl-]
46119.png,Cn1c2c(c(=O)c3cc(O)ccc31)CC(O)C(C)(C)O2
46120.png,CC(C)N(C(N)=O)c1ccc2c(c1)OCO2
46121.png,CN1C(=Cc2cc[n+](CCCC[N+](C)(C)CCC[N+](C)(C)CCCC[n+]3ccc(C=C4Sc5ccccc5N4C)c4ccccc43)c3ccccc23)Sc2ccccc21
46122.png,CC(C)(C)c1ccc(N)cc1[N+](=O)[O-]
46123.png,COC(=O)C(C)=Cc1ccccc1
46124.png,CCOCC(C=NN=C(N)N)=NN=C(N)N
46125.png,CCCN1CCC[C@@H]2Cc3nc(N)ncc3C[C@H]21.Cl.Cl
46126.png,C=C1C2CCC3C4(C)CC(OC5OC(COC(=O)CCCNS(=O)(=O)c6cccc7c(N(C)C)cccc67)C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C5OC(=O)CC(C)C)CC(C(=O)O)C4CCC3(C2)C1O.[K+].[K+]
46127.png,C=C(Br)C(=O)Nc1ccc(Nc2cc(S(=O)(=O)O)c(N)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1
46128.png,Nc1cnccc1NCCCc1ccccc1
46129.png,c1cc2ccsc2cn1
46130.png,CC(C)CCCC(C)[C@H]1CCC2C3CCC4C[C@@H](CCC=C(c5cc(Cl)c(OCc6cccc([N+](=O)[O-])c6)c(C(=O)O)c5)c5cc(Cl)c(OCc6cccc([N+](=O)[O-])c6)c(C(=O)O)c5)CC[C@]4(C)C3CC[C@@]21C
46131.png,O=S1(=O)CC(c2ccccc2)CC(c2ccccc2)O1
46132.png,CC(C)CCC[C@@H](C)C1CC[C@H]2C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)[C@H](C)[C@@H]1CC3
46133.png,c1ccc(C(CCNc2ccncc2)c2ccccc2)cc1
46134.png,[18F]CCBr
46135.png,C#CC1(O)c2ccccc2C(=O)c2ccccc21
46136.png,CN(C)CCCCCC(C#N)(c1ccccc1)c1ccccc1
46137.png,CCCCCCCCCCCCCCCC(=O)OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
46138.png,O=C(O)N1CCNCC1
46139.png,CCC(CC)C(=O)OC1CCCCC1C
46140.png,CCN(CC)CC(=O)O[C@]1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1.Cl
46141.png,OC1c2ccccc2C(c2ccccc2)C1c1ccccc1
46142.png,CC(C)c1ccc(C(NC(=O)c2ccc3c(c2)nc(-c2ccoc2)n3C2CCCCC2)C(=O)O)cc1
46143.png,OC1(C2C=CC=C2)c2ccccc2C=Cc2ccccc21
46144.png,C=COCC.O=C1C=CC(=O)N1CN1CCOCC1
46145.png,CCc1c(C)[nH]c(=O)c(N)c1CNCc1cccc(C)c1
46146.png,OB(O)c1ccccc1C#Cc1ccccc1B(O)O
46147.png,CCC(=O)OCC(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1
46148.png,CCCCc1ccc(O)c(CN2CCCCC2)c1
46149.png,O=C(CBr)c1c2ccccc2cc2ccccc12
46150.png,CCC1([N+](=O)[O-])COP(=O)(O)OC1.CNCc1ccco1
46151.png,[Ir+3]
46152.png,CNC(=O)C(=O)Nc1ccc2[nH]cc(C[C@H](NC(=O)c3ccc4c(c3)nc(-c3ccoc3)n4C3CCCCC3)C(N)=O)c2c1
46153.png,Cc1cc(=O)[nH]c2cc(NC(=O)C(CCCN=C(N)N)NC(=O)OCc3ccccc3)ccc12
46154.png,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
46155.png,CC(C)C(C(=O)c1ccncc1)c1ccccn1
46156.png,CC(=O)c1ccc2ccc3ccccc3c2c1O
46157.png,[H]/N=C(\N)CCNC(=O)c1cc(NC(=O)c2cc(NC(=O)CCC(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCC/C(N)=N/[H])n(C)c4)n(C)c3)cn2C)cn1C
46158.png,O=C(O)CNC(=O)N1CCCC(NC(=O)c2ccc3c(c2)nc(-c2ccoc2)n3C2CCCCC2)C1
46159.png,CCCCCC(O)C1CCC(=O)O1
46160.png,CN(C)CCNC(=O)c1cc([N+](=O)[O-])cc2c1Oc1ccccc1O2
46161.png,O=C(Cc1ccccc1)c1ccccc1C(=O)NCc1ccccc1
46162.png,[K+].[O-][As]([O-])[O-]
46163.png,CC=C1C=CC=C1
46164.png,CCOCc1ccc2c(c1N)C(=O)c1ccccc1C2=O
46165.png,N#CCC1CCCC1
46166.png,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
46167.png,CCCCCCCCOc1ccc(N)cc1C(=O)Nc1nccs1
46168.png,CCC(C)CC(C)=O
46169.png,CN(c1ccccc1Nc1c2ccccc2nc2ccccc12)S(C)(=O)=O
46170.png,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=C(O)c1ccccc1O
46171.png,O=c1[nH]ccn1-c1ncc([N+](=O)[O-])s1
46172.png,O=[N+]([O-])c1cc(Br)ccc1N1CCCCC1
46173.png,OC1(c2ccccc2)c2ccccc2CCC1Br
46174.png,O=c1[nH]cc(/N=C/c2ccc(Cl)c(Cl)c2)c(=O)[nH]1
46175.png,C=C(C)C1CCC(C(=O)O)CC1
46176.png,NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1O
46177.png,Nc1ccc(C(=O)N2CCC[C@H]2CO)c(N)c1
46178.png,CC(CN1CCCCC1)SSC(C)CN1CCCCC1
46179.png,Cc1c(Nc2nc(Cl)nc(Nc3cccc(S(=O)(=O)O)c3)n2)cc(S(=O)(=O)[O-])cc1N1N=C(C(=O)[O-])C(/N=N/c2ccc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)[O-])c4)n3)cc2S(=O)(=O)[O-])C1=O.[Na+].[Na+].[Na+].[Na+]
46180.png,O=C(O)c1cc(O)c2c(c1)C([C@@H]1c3cccc(O)c3C(=O)c3c(O)cc(C(=O)O)cc31)c1cccc(O)c1C2=O
46181.png,Cc1cc(=O)n(CCC(=O)O)c(N)n1
46182.png,NCCCNCCSS(=O)(=O)O
46183.png,Oc1cccc(C=Nc2c(-c3ccco3)nc3ccccn23)c1
46184.png,Cc1ncc(C[n+]2csc(CC(=O)O)c2C)c(N)n1
46185.png,CC1=CC=CC(c2cc3ccccc3c(N)n2)N1
46186.png,Nc1nc(N)c2ccc(Cl)cc2n1
46187.png,CCCCC=C1CCC(CN2CCCCC2)C1=O
46188.png,CCCCc1cccc(Nc2ncccc2C(=O)O)c1
46189.png,Cc1cc(=O)n(C2CCCCC2)/c(=N/C2CCCCC2)o1
46190.png,CC1(CO)CC1(C)CO
46191.png,CCCCC#CCCCCO
46192.png,O=C1c2cc(F)ccc2-n2c1nc1ccncc1c2=O
46193.png,O=C(OCC(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(SCc1ccccc1)SCc1ccccc1)c1ccccc1
46194.png,COC(=O)C(C)=CCC(C)C(=O)OC
46195.png,CN1CNC(=O)NC1
46196.png,NC(=O)C1(Nc2ccc([N+](=O)[O-])cc2)CCCC1
46197.png,CC(=O)NCCCC[C@H](N)C(=O)O
46198.png,CCCCc1ccc(Nc2cc(=O)n(C)c(=O)[nH]2)cc1
46199.png,O=[N+]([O-])c1ccc(CCN2CCCC(O)C2)cc1
46200.png,Cl.c1ccc(CN2CCCCC2)cc1
46201.png,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(NC=O)C(O)C(C)O1
46202.png,CC1(C)N=C(N)N=C(N)N1c1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1.Cl
46203.png,c1ccc2c(NCCN3CCC(C4CCN(CCNc5c6ccccc6nc6ccccc56)CC4)CC3)c3ccccc3nc2c1
46204.png,CCOC(=O)c1ccc(NC(=O)CNCc2ccccc2)cc1O
46205.png,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)CC(N)=O
46206.png,CC(CN(C(C)C)C(C)C)Oc1ccccc1Oc1ccccc1
46207.png,COC1CC(n2cc(C)c(=O)[nH]c2=O)OC1CO
46208.png,O=P([O-])(O)OP(=O)(O)OP(=O)([O-])O.[Na+].[Na+]
46209.png,Oc1c2cc(-[n+]3c(-c4ccccc4)cc(-c4ccccc4)cc3-c3ccccc3)cc1CO[C@@H](c1ccccc1)[C@H](c1ccccc1)OCCOCCO[C@@H](c1ccccc1)[C@H](c1ccccc1)OC2
46210.png,CC(C)CCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
46211.png,O=C1CC(c2ccccc2)C(c2ccccc2)C(=O)O1
46212.png,C=CC(CO)OCn1cnc2c(N)ncnc21
46213.png,Cl.Cl.NCC(SSC(CN)c1ccccc1)c1ccccc1
46214.png,c1ccc2cc3c(cc2c1)Cc1ccc2ccccc2c1-3
46215.png,COc1cc2c(cc1O)[C@@H]1[C@H](O)[C@@H](OC(C)=O)C=C3CCN(C2)[C@H]31
46216.png,O=C(c1ccc(O)cc1)[C@H]1c2cc(O)cc(O)c2[C@@H](c2ccc(O)cc2)[C@H]1c1cc(O)cc(O)c1
46217.png,C#CC(C)OC
46218.png,CCN(CC)CCCCCCNc1cc(C)cc2cccnc12.O=C(O)C(=O)O
46219.png,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C1
46220.png,Oc1ccc2oc3ccccc3c2c1
46221.png,COc1cc(C=O)c(-c2cc3c(cc2C2(C)OCCS2)OCO3)c(OC)c1OC
46222.png,CC(=O)CC(=O)CCCCCCCCCCCC(=O)O
46223.png,NC(=O)CNS(=O)(=O)c1ccc(NC(=O)c2ccccc2SC(=O)CCCC[n+]2ccccc2)cc1.[Br-]
46224.png,C[N+]1(C)CC1.Cl.[Cl-]
46225.png,CCc1cc(NCc2ccccc2C)c(=O)[nH]c1C
46226.png,CN(C)CCN(C)N=O
46227.png,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)CCc1ccc(O)c([125I])c1)OC(=O)CCCCCCCCCCCCCCC
46228.png,CN(C)CC1CCC(=Cc2ccc3c(c2)OCO3)C1=O
46229.png,CCN(Cc1ccccc1)c1ccccc1C
